STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,unique_id,unique_id2,unique_id3,unique_id4,County,Concat_cou,Concat_c_1,Concat_c_2,Concat_c_3,Concat_c_4,Concat_c_5,Concat_c_6,Concat_c_7,Concat_c_8,Concat_c_9,Concat_c10,Concat_c11,Concat_c12,Concat_c13,Concat_c14,Concat_c15,Concat_c16,Concat_c17,Concat_c18,Concat_c19,Concat_c20,Concat_c21,Concat_c22,Concat_c23,Concat_c24,Concat_c25,Concat_c26,Concat_c27,TPop_Int,lat,long
"39","049","001500","39049001500","15",Census Tract 15,G5020,S,"1312161","0","+39.9916118","-082.9778815",049_001500,49_001500,,49_1500,Franklin County,"Census Tract 15, Franklin County, Ohio","184","37","97","50","0","1129","115","77","607","201","69","39","21","937","60","282","249","8","270","193","23","278","39","49","1500","2122",49_1500,"2122",39.991612,-82.977881
"39","049","001700","39049001700","17",Census Tract 17,G5020,S,"513152","0","+39.9905265","-083.0033961",049_001700,49_001700,,49_1700,Franklin County,"Census Tract 17, Franklin County, Ohio","1551","46","203","852","450","1214","22","39","173","178","40","493","269","1153","762","816","796","639","162","151","49","173","39","49","1700","3065",49_1700,"3065",39.990527,-83.003396
"39","049","001810","39049001810","18.10",Census Tract 18.10,G5020,S,"395015","0","+39.9922086","-083.0116136",049_001810,49_001810,,49_1810,Franklin County,"Census Tract 18.10, Franklin County, Ohio","2895","21","247","1645","982","1166","19","14","11","164","33","642","283","1133","925","970","970","809","115","96","87","80","39","49","1810","4061",49_1810,"4061",39.992209,-83.011614
"39","049","009220","39049009220","92.20",Census Tract 92.20,G5020,S,"2038633","7971","+39.9622550","-082.8994151",049_009220,49_009220,,49_9220,Franklin County,"Census Tract 92.20, Franklin County, Ohio","119","22","61","29","7","1495","110","153","716","269","71","136","40","1232","176","258","197","21","433","350","95","490","39","49","9220","2327",49_9220,"2327",39.962880,-82.899428
"39","049","008812","39049008812","88.12",Census Tract 88.12,G5020,S,"8451937","103204","+39.9109851","-082.9391225",049_008812,49_008812,,49_8812,Franklin County,"Census Tract 88.12, Franklin County, Ohio","207","44","66","27","70","2189","112","147","579","787","263","175","126","1930","301","441","390","67","363","362","42","787","39","49","8812","3016",49_8812,"3016",39.907064,-82.943332
"39","049","000730","39049000730","7.30",Census Tract 7.30,G5020,S,"1043115","0","+40.0050784","-082.9736686",049_000730,49_000730,,49_730,Franklin County,"Census Tract 7.30, Franklin County, Ohio","166","44","81","41","0","2393","196","408","877","562","96","193","61","1789","254","819","553","48","363","293","35","827","39","49","730","3949",49_730,"3949",40.005078,-82.973669
"39","049","000810","39049000810","8.10",Census Tract 8.10,G5020,S,"994312","0","+40.0265433","-082.9761993",049_000810,49_000810,,49_810,Franklin County,"Census Tract 8.10, Franklin County, Ohio","244","109","0","93","42","1938","19","351","700","487","131","177","73","1568","250","499","464","48","526","434","75","724","39","49","810","2928",49_810,"2928",40.026543,-82.976199
"39","049","000820","39049000820","8.20",Census Tract 8.20,G5020,S,"1447167","730","+40.0257183","-082.9631919",049_000820,49_000820,,49_820,Franklin County,"Census Tract 8.20, Franklin County, Ohio","54","14","26","8","6","2342","133","291","875","487","163","320","73","1918","393","435","370","77","629","397","105","845","39","49","820","3191",49_820,"3191",40.025616,-82.963897
"39","049","000910","39049000910","9.10",Census Tract 9.10,G5020,S,"1282531","3900","+40.0162410","-082.9733326",049_000910,49_000910,,49_910,Franklin County,"Census Tract 9.10, Franklin County, Ohio","421","62","165","162","32","2319","80","450","1026","498","121","96","48","1789","144","767","651","17","425","331","23","789","39","49","910","3696",49_910,"3696",40.015991,-82.974139
"39","049","000920","39049000920","9.20",Census Tract 9.20,G5020,S,"915394","0","+40.0163281","-082.9626311",049_000920,49_000920,,49_920,Franklin County,"Census Tract 9.20, Franklin County, Ohio","292","50","71","171","0","1256","87","381","435","249","27","70","7","788","77","430","217","13","251","171","5","408","39","49","920","2396",49_920,"2396",40.016328,-82.962631
"39","049","001000","39049001000","10",Census Tract 10,G5020,S,"894063","0","+40.0096836","-083.0031640",049_001000,49_001000,,49_1000,Franklin County,"Census Tract 10, Franklin County, Ohio","3050","28","349","2316","357","2508","0","35","174","504","292","948","555","2473","1503","2073","2073","1317","122","122","60","209","39","49","1000","5650",49_1000,"5650",40.009684,-83.003164
"39","049","001110","39049001110","11.10",Census Tract 11.10,G5020,S,"529338","19421","+40.0088799","-083.0166255",049_001110,49_001110,,49_1110,Franklin County,"Census Tract 11.10, Franklin County, Ohio","2362","0","411","1640","311","540","0","19","79","98","36","167","141","521","308","314","314","220","97","97","62","113","39","49","1110","2912",49_1110,"2912",40.009130,-83.014394
"39","049","001400","39049001400","14",Census Tract 14,G5020,S,"1854754","0","+39.9952118","-082.9871075",049_001400,49_001400,,49_1400,Franklin County,"Census Tract 14, Franklin County, Ohio","191","23","141","27","0","964","57","159","405","191","83","57","12","748","69","231","196","0","199","175","23","443","39","49","1400","1875",49_1400,"1875",39.995212,-82.987107
"39","049","007426","39049007426","74.26",Census Tract 74.26,G5020,S,"2731533","68090","+40.0202468","-082.8725971",049_007426,49_007426,,49_7426,Franklin County,"Census Tract 74.26, Franklin County, Ohio","295","22","102","123","48","2645","0","43","499","481","292","872","458","2602","1330","649","649","486","519","513","205","942","39","49","7426","3674",49_7426,"3674",40.020410,-82.871831
"39","049","006931","39049006931","69.31",Census Tract 69.31,G5020,S,"2020634","1207","+40.0817154","-082.9672126",049_006931,49_006931,,49_6931,Franklin County,"Census Tract 69.31, Franklin County, Ohio","670","0","363","307","0","4594","155","239","1726","1213","243","829","189","4200","1018","1296","1261","245","1107","1006","225","1450","39","49","6931","7568",49_6931,"7568",40.082017,-82.964695
"39","153","520301","39153520301","5203.01",Census Tract 5203.01,G5020,S,"2794450","0","+41.1442058","-081.5174243",153_520301,153_520301,,153_520301,Summit County,"Census Tract 5203.01, Summit County, Ohio","184","13","57","79","35","2515","45","80","658","560","296","607","269","2390","876","404","354","231","531","531","279","865","39","153","520301","3216",153_520301,"3216",41.144206,-81.517424
"39","153","520302","39153520302","5203.02",Census Tract 5203.02,G5020,S,"1588037","0","+41.1398694","-081.5014330",153_520302,153_520302,,153_520302,Summit County,"Census Tract 5203.02, Summit County, Ohio","174","7","86","67","14","2934","36","92","782","682","307","610","425","2806","1035","882","868","402","625","598","242","999","39","153","520302","3653",153_520302,"3653",41.139870,-81.501433
"39","035","122100","39035122100","1221",Census Tract 1221,G5020,S,"1615047","0","+41.4450950","-081.5560578",035_122100,35_122100,,35_122100,Cuyahoga County,"Census Tract 1221, Cuyahoga County, Ohio","246","0","142","81","23","2165","4","226","718","776","145","224","72","1935","296","182","182","5","303","245","17","817","39","35","122100","3207",35_122100,"3207",41.445095,-81.556058
"39","035","122200","39035122200","1222",Census Tract 1222,G5020,S,"1882310","0","+41.4355277","-081.5724818",035_122200,35_122200,,35_122200,Cuyahoga County,"Census Tract 1222, Cuyahoga County, Ohio","65","6","46","13","0","1305","47","126","444","288","110","145","145","1132","290","238","230","38","199","163","26","567","39","35","122200","1815",35_122200,"1815",41.435528,-81.572482
"39","035","123400","39035123400","1234",Census Tract 1234,G5020,S,"2520834","0","+41.4590484","-081.8172203",035_123400,35_123400,,35_123400,Cuyahoga County,"Census Tract 1234, Cuyahoga County, Ohio","225","23","61","105","36","2815","59","121","635","566","92","771","571","2635","1342","596","569","380","397","345","218","1078","39","35","123400","3641",35_123400,"3641",41.459049,-81.817221
"39","049","001820","39049001820","18.20",Census Tract 18.20,G5020,S,"877977","31838","+39.9879140","-083.0142071",049_001820,49_001820,,49_1820,Franklin County,"Census Tract 18.20, Franklin County, Ohio","439","15","36","83","305","1766","0","1","178","190","94","739","564","1765","1303","1107","1107","935","237","237","188","311","39","49","1820","2380",49_1820,"2380",39.987816,-83.014768
"39","049","002000","39049002000","20",Census Tract 20,G5020,S,"695584","6741","+39.9813192","-083.0136274",049_002000,49_002000,,49_2000,Franklin County,"Census Tract 20, Franklin County, Ohio","271","0","30","51","190","2753","34","38","135","297","112","1236","901","2681","2137","1420","1414","1218","335","329","200","795","39","49","2000","3279",49_2000,"3279",39.982067,-83.014144
"39","049","002100","39049002100","21",Census Tract 21,G5020,S,"521534","3515","+39.9788975","-083.0072144",049_002100,49_002100,,49_2100,Franklin County,"Census Tract 21, Franklin County, Ohio","341","0","0","112","229","1927","0","25","79","85","44","944","750","1902","1694","1312","1288","1172","366","365","344","183","39","49","2100","2353",49_2100,"2353",39.978751,-83.006357
"39","049","002200","39049002200","22",Census Tract 22,G5020,S,"1043624","0","+39.9810114","-082.9990917",049_002200,49_002200,,49_2200,Franklin County,"Census Tract 22, Franklin County, Ohio","412","61","49","88","214","2676","0","95","91","220","81","1560","629","2581","2189","1875","1860","1678","405","376","311","369","39","49","2200","3252",49_2200,"3252",39.981012,-82.999092
"39","049","002300","39049002300","23",Census Tract 23,G5020,S,"2572293","80","+39.9814177","-082.9723053",049_002300,49_002300,,49_2300,Franklin County,"Census Tract 23, Franklin County, Ohio","218","93","74","48","3","1037","21","256","450","162","41","77","30","760","107","279","261","20","188","102","19","460","39","49","2300","1520",49_2300,"1520",39.982501,-82.973626
"39","049","002510","39049002510","25.10",Census Tract 25.10,G5020,S,"4936015","17613","+39.9904547","-082.9524993",049_002510,49_002510,,49_2510,Franklin County,"Census Tract 25.10, Franklin County, Ohio","206","82","74","50","0","1892","60","282","575","474","120","232","149","1550","381","382","345","41","307","263","50","781","39","49","2510","2893",49_2510,"2893",39.991164,-82.954675
"39","049","006932","39049006932","69.32",Census Tract 69.32,G5020,S,"2557334","2107","+40.0729849","-082.9636949",049_006932,49_006932,,49_6932,Franklin County,"Census Tract 69.32, Franklin County, Ohio","595","42","170","383","0","4906","566","161","1605","1251","496","579","248","4179","827","1160","1149","255","638","578","157","2203","39","49","6932","7361",49_6932,"7361",40.072197,-82.963182
"39","049","006933","39049006933","69.33",Census Tract 69.33,G5020,S,"1512731","0","+40.0634418","-082.9653429",049_006933,49_006933,,49_6933,Franklin County,"Census Tract 69.33, Franklin County, Ohio","335","64","132","93","46","4000","952","331","1024","882","198","458","155","2717","613","1089","848","172","919","623","249","1301","39","49","6933","6720",49_6933,"6720",40.063442,-82.965343
"39","035","189110","39035189110","1891.10",Census Tract 1891.10,G5020,S,"6235624","0","+41.4705473","-081.9479869",035_189110,35_189110,,35_189110,Cuyahoga County,"Census Tract 1891.10, Cuyahoga County, Ohio","437","14","18","140","265","3155","21","194","465","493","140","1392","450","2940","1842","791","791","602","402","402","235","1099","39","35","189110","4215",35_189110,"4215",41.470547,-81.947986
"39","153","509000","39153509000","5090",Census Tract 5090,G5020,S,"633107","0","+41.0794732","-081.4939087",153_509000,153_509000,,153_509000,Summit County,"Census Tract 5090, Summit County, Ohio","286","33","225","14","14","991","42","229","347","176","162","27","8","720","35","279","263","17","144","111","0","399","39","153","509000","1733",153_509000,"1733",41.079473,-81.493909
"39","153","508399","39153508399","5083.99",Census Tract 5083.99,G5020,S,"5554026","0","+41.0545242","-081.5736151",153_508399,153_508399,,153_508399,Summit County,"Census Tract 5083.99, Summit County, Ohio","348","0","182","152","14","2746","77","272","948","962","214","116","157","2397","273","768","660","4","430","430","104","1133","39","153","508399","4211",153_508399,"4211",41.054525,-81.573614
"39","153","508900","39153508900","5089",Census Tract 5089,G5020,S,"2572147","0","+41.0772923","-081.5058328",153_508900,153_508900,,153_508900,Summit County,"Census Tract 5089, Summit County, Ohio","2939","21","139","2589","190","1037","26","11","221","200","184","198","197","1000","395","705","676","361","101","101","25","181","39","153","508900","4121",153_508900,"4121",41.077292,-81.505833
"39","153","508800","39153508800","5088",Census Tract 5088,G5020,S,"5606512","0","+41.0730965","-081.5746248",153_508800,153_508800,,153_508800,Summit County,"Census Tract 5088, Summit County, Ohio","540","146","201","133","60","3463","58","305","1372","1172","348","146","62","3100","208","469","368","0","612","611","36","1357","39","153","508800","5364",153_508800,"5364",41.073097,-81.574625
"39","153","508600","39153508600","5086",Census Tract 5086,G5020,S,"1699556","0","+41.0806405","-081.5509026",153_508600,153_508600,,153_508600,Summit County,"Census Tract 5086, Summit County, Ohio","217","58","134","25","0","2027","41","191","671","714","178","161","71","1795","232","318","285","13","215","162","61","919","39","153","508600","2712",153_508600,"2712",41.080640,-81.550903
"39","035","123100","39035123100","1231",Census Tract 1231,G5020,S,"1180857","0","+41.4655047","-081.8062190",035_123100,35_123100,,35_123100,Cuyahoga County,"Census Tract 1231, Cuyahoga County, Ohio","262","45","126","66","25","1776","24","86","240","437","148","496","345","1666","841","269","269","224","257","223","101","872","39","35","123100","2471",35_123100,"2471",41.465505,-81.806219
"39","035","123501","39035123501","1235.01",Census Tract 1235.01,G5020,S,"2025152","0","+41.4640132","-081.7785828",035_123501,35_123501,,35_123501,Cuyahoga County,"Census Tract 1235.01, Cuyahoga County, Ohio","234","10","58","140","26","2140","145","243","887","572","95","153","45","1752","198","674","660","50","412","345","43","677","39","35","123501","3548",35_123501,"3548",41.464013,-81.778582
"39","035","123601","39035123601","1236.01",Census Tract 1236.01,G5020,S,"1276781","0","+41.4397280","-081.8127491",035_123601,35_123601,,35_123601,Cuyahoga County,"Census Tract 1236.01, Cuyahoga County, Ohio","330","12","90","139","89","2456","86","99","776","516","214","424","341","2271","765","544","493","265","380","368","129","1102","39","35","123601","3356",35_123601,"3356",41.439728,-81.812749
"39","153","508301","39153508301","5083.01",Census Tract 5083.01,G5020,S,"1785712","0","+41.0828895","-081.5222466",153_508301,153_508301,,153_508301,Summit County,"Census Tract 5083.01, Summit County, Ohio","573","28","74","463","8","1280","50","144","447","363","22","130","124","1086","254","229","203","118","221","196","22","630","39","153","508301","1947",153_508301,"1947",41.082890,-81.522247
